graph,coef,lb95,ub95,interaction,interactionss,ene,avg,iden1,iden2,iden3,policy_1,policy_2,order_1,order_2
inflow_masks,-.0728648,-.3818593,.2361297,0,0,84484,1.189361,covid_1,masks,m5,inflow_masks,,17,
inflow_mobility#local_alcohol,.2871452,-.0637969,.6380873,1,0,84484,1.189361,covid_1,fines,m5,inflow_mobility,local_alcohol,18,1
inflow_mobility#local_alcohol,.2565747,-.102294,.6154435,1,0,84484,1.189361,covid_1,events,m5,inflow_mobility,local_alcohol,18,1
inflow_mobility#local_alcohol,.2517904,-.109182,.6127628000000001,1,0,84484,1.189361,covid_1,businesses,m5,inflow_mobility,local_alcohol,18,1
inflow_mobility#local_alcohol,.2874055,-.0617312,.6365421999999999,1,0,84484,1.189361,covid_1,checkpoints,m5,inflow_mobility,local_alcohol,18,1
inflow_mobility#local_alcohol,.2877819,-.0615067,.6370704,1,0,84484,1.189361,covid_1,curfew,m5,inflow_mobility,local_alcohol,18,1
inflow_mobility#local_alcohol,.2854687,-.070286,.6412233000000001,1,0,84484,1.189361,covid_1,public places,m5,inflow_mobility,local_alcohol,18,1
inflow_mobility#local_alcohol,.2888447,-.1232504,.7009397000000001,1,0,84484,1.189361,covid_1,mobility,m5,inflow_mobility,local_alcohol,18,1
inflow_mobility#local_alcohol,.2814536,-.094499,.6574063,1,0,84484,1.189361,covid_1,masks,m5,inflow_mobility,local_alcohol,18,1
inflow_mobility#local_businesses,.1421609,-.0471346,.3314565,1,0,84484,1.189361,covid_1,masks,m5,inflow_mobility,local_businesses,18,2
inflow_mobility#local_businesses,.1450202,-.0451698,.3352102,1,0,84484,1.189361,covid_1,fines,m5,inflow_mobility,local_businesses,18,2
inflow_mobility#local_businesses,.1621798,-.0320632,.3564228,1,0,84484,1.189361,covid_1,alcohol,m5,inflow_mobility,local_businesses,18,2
inflow_mobility#local_businesses,.1236867,-.0625983,.3099718,1,0,84484,1.189361,covid_1,events,m5,inflow_mobility,local_businesses,18,2
inflow_mobility#local_businesses,.1413918,-.0404764,.3232601,1,0,84484,1.189361,covid_1,mobility,m5,inflow_mobility,local_businesses,18,2
inflow_mobility#local_businesses,.1457695,-.0450137,.3365527,1,0,84484,1.189361,covid_1,curfew,m5,inflow_mobility,local_businesses,18,2
inflow_mobility#local_businesses,.1405413,-.0476194,.328702,1,0,84484,1.189361,covid_1,public places,m5,inflow_mobility,local_businesses,18,2
inflow_mobility#local_businesses,.1451712,-.0455618,.3359042,1,0,84484,1.189361,covid_1,checkpoints,m5,inflow_mobility,local_businesses,18,2
inflow_mobility#local_checkpoints,.0314215,-.2674277,.3302707,1,0,84484,1.189361,covid_1,masks,m5,inflow_mobility,local_checkpoints,18,3
inflow_mobility#local_checkpoints,-.0317157,-.3764076,.3129762,1,0,84484,1.189361,covid_1,events,m5,inflow_mobility,local_checkpoints,18,3
inflow_mobility#local_checkpoints,.0294555,-.2692462,.3281571,1,0,84484,1.189361,covid_1,curfew,m5,inflow_mobility,local_checkpoints,18,3
inflow_mobility#local_checkpoints,.0272882,-.2746457,.3292222,1,0,84484,1.189361,covid_1,fines,m5,inflow_mobility,local_checkpoints,18,3
inflow_mobility#local_checkpoints,.0250503,-.2797709,.3298715,1,0,84484,1.189361,covid_1,mobility,m5,inflow_mobility,local_checkpoints,18,3
inflow_mobility#local_checkpoints,.0229737,-.2965423,.3424896,1,0,84484,1.189361,covid_1,public places,m5,inflow_mobility,local_checkpoints,18,3
inflow_mobility#local_checkpoints,-.0029935,-.3110889,.3051019,1,0,84484,1.189361,covid_1,alcohol,m5,inflow_mobility,local_checkpoints,18,3
inflow_mobility#local_checkpoints,-.0026996,-.3197377,.3143384,1,0,84484,1.189361,covid_1,businesses,m5,inflow_mobility,local_checkpoints,18,3
inflow_mobility#local_events,.1179986,-.0444003,.2803975,1,0,84484,1.189361,covid_1,mobility,m5,inflow_mobility,local_events,18,5
inflow_mobility#local_events,.1180385,-.0513082,.2873853,1,0,84484,1.189361,covid_1,public places,m5,inflow_mobility,local_events,18,5
inflow_mobility#local_events,.1143713,-.0490876,.2778301,1,0,84484,1.189361,covid_1,curfew,m5,inflow_mobility,local_events,18,5
inflow_mobility#local_events,.1083225,-.0505722,.2672171,1,0,84484,1.189361,covid_1,alcohol,m5,inflow_mobility,local_events,18,5
inflow_mobility#local_events,.1145978,-.0487912,.2779869,1,0,84484,1.189361,covid_1,checkpoints,m5,inflow_mobility,local_events,18,5
inflow_mobility#local_events,.1128379,-.051861,.2775367,1,0,84484,1.189361,covid_1,masks,m5,inflow_mobility,local_events,18,5
inflow_mobility#local_events,.1143666,-.0467262,.2754593,1,0,84484,1.189361,covid_1,fines,m5,inflow_mobility,local_events,18,5
inflow_mobility#local_events,.1133626,-.0480719,.2747971,1,0,84484,1.189361,covid_1,businesses,m5,inflow_mobility,local_events,18,5
inflow_mobility#local_fines,-.0787247,-.2326237,.0751744,1,0,84484,1.189361,covid_1,alcohol,m5,inflow_mobility,local_fines,18,6
inflow_mobility#local_fines,-.0835177,-.2394437,.0724083,1,0,84484,1.189361,covid_1,curfew,m5,inflow_mobility,local_fines,18,6
inflow_mobility#local_fines,-.0746875,-.2293091,.0799341,1,0,84484,1.189361,covid_1,businesses,m5,inflow_mobility,local_fines,18,6
inflow_mobility#local_fines,-.0771477,-.2406231,.0863277,1,0,84484,1.189361,covid_1,public places,m5,inflow_mobility,local_fines,18,6
inflow_mobility#local_fines,-.0630674,-.2208838,.094749,1,0,84484,1.189361,covid_1,events,m5,inflow_mobility,local_fines,18,6
inflow_mobility#local_fines,-.0814267,-.2285793,.065726,1,0,84484,1.189361,covid_1,mobility,m5,inflow_mobility,local_fines,18,6
inflow_mobility#local_fines,-.0940475,-.2529358,.0648409,1,0,84484,1.189361,covid_1,masks,m5,inflow_mobility,local_fines,18,6
inflow_mobility#local_fines,-.0815429,-.2371771,.0740913,1,0,84484,1.189361,covid_1,checkpoints,m5,inflow_mobility,local_fines,18,6
inflow_mobility#local_mobility,.0621456,-.105506,.2297973,1,0,84484,1.189361,covid_1,checkpoints,m5,inflow_mobility,local_mobility,18,8
inflow_mobility#local_mobility,.0697802,-.118887,.2584473,1,0,84484,1.189361,covid_1,public places,m5,inflow_mobility,local_mobility,18,8
inflow_mobility#local_mobility,.0622503,-.1058568,.2303575,1,0,84484,1.189361,covid_1,fines,m5,inflow_mobility,local_mobility,18,8
inflow_mobility#local_mobility,.1089877,-.0696882,.2876635,1,0,84484,1.189361,covid_1,businesses,m5,inflow_mobility,local_mobility,18,8
inflow_mobility#local_mobility,.0549287,-.2074735,.3173308,1,0,84484,1.189361,covid_1,mobility,m5,inflow_mobility,local_mobility,18,8
inflow_mobility#local_mobility,.0754183,-.1113604,.2621969,1,0,84484,1.189361,covid_1,masks,m5,inflow_mobility,local_mobility,18,8
inflow_mobility#local_mobility,.1334907,-.0574987,.3244802,1,0,84484,1.189361,covid_1,events,m5,inflow_mobility,local_mobility,18,8
inflow_mobility#local_mobility,.0876755,-.0885654,.2639164,1,0,84484,1.189361,covid_1,alcohol,m5,inflow_mobility,local_mobility,18,8
inflow_mobility#local_mobility,.0604555,-.1072141,.2281251,1,0,84484,1.189361,covid_1,curfew,m5,inflow_mobility,local_mobility,18,8
inflow_mobility#inflow_alcohol,-.1235748,-.2286699,-.0184796,1,1,84484,1.189361,covid_1,mobility,m5,inflow_mobility,inflow_alcohol,18,11
inflow_mobility#inflow_alcohol,-.1227585,-.2149415,-.0305755,1,1,84484,1.189361,covid_1,checkpoints,m5,inflow_mobility,inflow_alcohol,18,11
inflow_mobility#inflow_alcohol,-.1216578,-.2140563,-.0292593,1,1,84484,1.189361,covid_1,public places,m5,inflow_mobility,inflow_alcohol,18,11
inflow_mobility#inflow_alcohol,-.1201481,-.2136341,-.0266622,1,1,84484,1.189361,covid_1,masks,m5,inflow_mobility,inflow_alcohol,18,11
inflow_mobility#inflow_alcohol,-.1226365,-.214399,-.0308741,1,1,84484,1.189361,covid_1,fines,m5,inflow_mobility,inflow_alcohol,18,11
inflow_mobility#inflow_alcohol,-.1232799,-.2157615,-.0307983,1,1,84484,1.189361,covid_1,curfew,m5,inflow_mobility,inflow_alcohol,18,11
inflow_mobility#inflow_alcohol,-.1149966,-.2049771,-.0250162,1,1,84484,1.189361,covid_1,events,m5,inflow_mobility,inflow_alcohol,18,11
inflow_mobility#inflow_alcohol,-.1136605,-.2036284,-.0236925,1,1,84484,1.189361,covid_1,businesses,m5,inflow_mobility,inflow_alcohol,18,11
inflow_mobility,.0058721,-.3628006,.3745448,0,0,84484,1.189361,covid_1,mobility,m5,inflow_mobility,,18,
inflow_publicplaces#local_alcohol,.1328895,-.1259532,.3917322,1,0,84484,1.189361,covid_1,events,m5,inflow_publicplaces,local_alcohol,19,1
inflow_publicplaces#local_alcohol,.0794982,-.1706159,.3296123,1,0,84484,1.189361,covid_1,public places,m5,inflow_publicplaces,local_alcohol,19,1
inflow_publicplaces#local_alcohol,.0758513,-.1673591,.3190617,1,0,84484,1.189361,covid_1,masks,m5,inflow_publicplaces,local_alcohol,19,1
inflow_publicplaces#local_alcohol,.0853822,-.1641726,.334937,1,0,84484,1.189361,covid_1,checkpoints,m5,inflow_publicplaces,local_alcohol,19,1
inflow_publicplaces#local_alcohol,.1480454,-.1126725,.4087633,1,0,84484,1.189361,covid_1,businesses,m5,inflow_publicplaces,local_alcohol,19,1
inflow_publicplaces#local_alcohol,.0830935,-.1632727,.3294596,1,0,84484,1.189361,covid_1,mobility,m5,inflow_publicplaces,local_alcohol,19,1
inflow_publicplaces#local_alcohol,.0856767,-.1638582,.3352116,1,0,84484,1.189361,covid_1,fines,m5,inflow_publicplaces,local_alcohol,19,1
inflow_publicplaces#local_alcohol,.0865426,-.1628825,.3359678,1,0,84484,1.189361,covid_1,curfew,m5,inflow_publicplaces,local_alcohol,19,1
inflow_publicplaces#local_masks,.1267604,-.0448503,.2983711,1,0,84484,1.189361,covid_1,checkpoints,m5,inflow_publicplaces,local_masks,19,7
inflow_publicplaces#local_masks,.1268252,-.0442993,.2979497,1,0,84484,1.189361,covid_1,fines,m5,inflow_publicplaces,local_masks,19,7
inflow_publicplaces#local_masks,.1278461,-.0434866,.2991788,1,0,84484,1.189361,covid_1,curfew,m5,inflow_publicplaces,local_masks,19,7
inflow_publicplaces#local_masks,.1091996,-.0636584,.2820576,1,0,84484,1.189361,covid_1,businesses,m5,inflow_publicplaces,local_masks,19,7
inflow_publicplaces#local_masks,.0661277,-.1194189,.2516743,1,0,84484,1.189361,covid_1,events,m5,inflow_publicplaces,local_masks,19,7
inflow_publicplaces#local_masks,.1238619,-.0496577,.2973816,1,0,84484,1.189361,covid_1,public places,m5,inflow_publicplaces,local_masks,19,7
inflow_publicplaces#local_masks,.1245072,-.0480576,.297072,1,0,84484,1.189361,covid_1,mobility,m5,inflow_publicplaces,local_masks,19,7
inflow_publicplaces#local_masks,.1165312,-.0585263,.2915888,1,0,84484,1.189361,covid_1,alcohol,m5,inflow_publicplaces,local_masks,19,7
inflow_publicplaces#local_mobility,.285413,.0298675,.5409584,1,1,84484,1.189361,covid_1,masks,m5,inflow_publicplaces,local_mobility,19,8
inflow_publicplaces#local_mobility,.2616625,-.0032209,.5265458,1,0,84484,1.189361,covid_1,alcohol,m5,inflow_publicplaces,local_mobility,19,8
inflow_publicplaces#local_mobility,.2963682,.0245914,.5681449,1,1,84484,1.189361,covid_1,public places,m5,inflow_publicplaces,local_mobility,19,8
inflow_publicplaces#local_mobility,.2533592,-.006398,.5131164,1,0,84484,1.189361,covid_1,businesses,m5,inflow_publicplaces,local_mobility,19,8
inflow_publicplaces#local_mobility,.2608364,.0014238,.5202489,1,1,84484,1.189361,covid_1,events,m5,inflow_publicplaces,local_mobility,19,8
inflow_publicplaces#local_mobility,.3042833,.0270907,.581476,1,1,84484,1.189361,covid_1,fines,m5,inflow_publicplaces,local_mobility,19,8
inflow_publicplaces#local_mobility,.3046128,.0234223,.5858033,1,1,84484,1.189361,covid_1,checkpoints,m5,inflow_publicplaces,local_mobility,19,8
inflow_publicplaces#local_mobility,.3049995,.0239397,.5860592999999999,1,1,84484,1.189361,covid_1,curfew,m5,inflow_publicplaces,local_mobility,19,8
inflow_publicplaces,-.040293,-.3694105,.2888245,0,0,84484,1.189361,covid_1,public places,m5,inflow_publicplaces,,19,
Date=22059,.9760361,.5016826,1.45039,0,1,84484,1.189361,covid_1,alcohol,m5,Date=22059,,,
Date=22040,.3586653,-.032139,.7494697,0,0,84484,1.189361,covid_1,businesses,m5,Date=22040,,,
Date=22044,.5083113,.0771168,.9395057,0,1,84484,1.189361,covid_1,public places,m5,Date=22044,,,
Date=22017,-.2604171,-.4722558,-.0485783,0,1,84484,1.189361,covid_1,curfew,m5,Date=22017,,,
Date=22019,-.1727915,-.381614,.036031,0,0,84484,1.189361,covid_1,businesses,m5,Date=22019,,,
Date=22069,1.328449,.8499447,1.806954,0,1,84484,1.189361,covid_1,checkpoints,m5,Date=22069,,,
Date=22022,-.0941288,-.2853721,.0971144,0,0,84484,1.189361,covid_1,curfew,m5,Date=22022,,,
Date=22067,2.414702,1.732587,3.096818,0,1,84484,1.189361,covid_1,masks,m5,Date=22067,,,
Constant,1.000239,.4846252,1.515854,0,1,84484,1.189361,covid_1,checkpoints,m5,Constant,,,
Date=22059,.9695842,.4696418,1.469527,0,1,84484,1.189361,covid_1,mobility,m5,Date=22059,,,
Date=22059,.9324909,.4753776,1.389604,0,1,84484,1.189361,covid_1,events,m5,Date=22059,,,
Date=22053,1.192333,.6450228,1.739644,0,1,84484,1.189361,covid_1,checkpoints,m5,Date=22053,,,
Date=22037,.2930573,-.1049907,.6911053,0,0,84484,1.189361,covid_1,curfew,m5,Date=22037,,,
Date=22054,.8725842,.375322,1.369847,0,1,84484,1.189361,covid_1,alcohol,m5,Date=22054,,,
Date=22047,.5853523,.1491834,1.021521,0,1,84484,1.189361,covid_1,curfew,m5,Date=22047,,,
Date=22065,1.245108,.7368526,1.753363,0,1,84484,1.189361,covid_1,public places,m5,Date=22065,,,
Date=22066,1.067126,.5770459,1.557207,0,1,84484,1.189361,covid_1,masks,m5,Date=22066,,,
Date=22056,.790316,.2748286,1.305803,0,1,84484,1.189361,covid_1,mobility,m5,Date=22056,,,
Date=22072,1.777839,1.212982,2.342697,0,1,84484,1.189361,covid_1,masks,m5,Date=22072,,,
Date=22032,.2299356,-.0945974,.5544686,0,0,84484,1.189361,covid_1,events,m5,Date=22032,,,
Date=22062,.9467106,.5036335,1.389788,0,1,84484,1.189361,covid_1,events,m5,Date=22062,,,
Date=22055,1.285276,.7411046999999999,1.829448,0,1,84484,1.189361,covid_1,masks,m5,Date=22055,,,
Date=22065,1.235094,.7469626,1.723224,0,1,84484,1.189361,covid_1,alcohol,m5,Date=22065,,,
Date=22016,-.2755169,-.4868498,-.064184,0,1,84484,1.189361,covid_1,fines,m5,Date=22016,,,
Date=22057,1.106634,.6179919,1.595276,0,1,84484,1.189361,covid_1,alcohol,m5,Date=22057,,,
Date=22030,.1084048,-.1860854,.4028951,0,0,84484,1.189361,covid_1,checkpoints,m5,Date=22030,,,
Date=22018,-.152068,-.353626,.04949,0,0,84484,1.189361,covid_1,mobility,m5,Date=22018,,,
Date=22060,1.610583,1.043267,2.177899,0,1,84484,1.189361,covid_1,masks,m5,Date=22060,,,
Date=22039,.364974,-.0526364,.7825844,0,0,84484,1.189361,covid_1,mobility,m5,Date=22039,,,
Date=22037,.2909753,-.108187,.6901376,0,0,84484,1.189361,covid_1,fines,m5,Date=22037,,,
Date=22070,1.381184,.9026521,1.859716,0,1,84484,1.189361,covid_1,events,m5,Date=22070,,,
Date=22033,.0875011,-.218688,.3936902,0,0,84484,1.189361,covid_1,businesses,m5,Date=22033,,,
Date=22066,1.094857,.5974178999999999,1.592296,0,1,84484,1.189361,covid_1,mobility,m5,Date=22066,,,
Date=22065,1.240009,.7517662000000001,1.728251,0,1,84484,1.189361,covid_1,curfew,m5,Date=22065,,,
Date=22057,1.059585,.5795654,1.539604,0,1,84484,1.189361,covid_1,events,m5,Date=22057,,,
Date=22036,.5281277,.1175042,.9387512,0,1,84484,1.189361,covid_1,events,m5,Date=22036,,,
Date=22016,-.27354,-.480991,-.0660889,0,1,84484,1.189361,covid_1,mobility,m5,Date=22016,,,
Date=22067,2.464639,1.774609,3.154669,0,1,84484,1.189361,covid_1,public places,m5,Date=22067,,,
Date=22041,.3618943,-.0519784,.7757671,0,0,84484,1.189361,covid_1,public places,m5,Date=22041,,,
Date=22033,.0854868,-.2296329,.4006064,0,0,84484,1.189361,covid_1,masks,m5,Date=22033,,,
Date=22049,.5799974,.164873,.9951217999999999,0,1,84484,1.189361,covid_1,events,m5,Date=22049,,,
Date=22033,.1164941,-.1854874,.4184756,0,0,84484,1.189361,covid_1,alcohol,m5,Date=22033,,,
Constant,1.009682,.4890019,1.530363,0,1,84484,1.189361,covid_1,masks,m5,Constant,,,
Date=22059,.9847411,.5108093,1.458673,0,1,84484,1.189361,covid_1,checkpoints,m5,Date=22059,,,
Date=22051,.7055947,.239476,1.171713,0,1,84484,1.189361,covid_1,events,m5,Date=22051,,,
Date=22055,1.287968,.7662765,1.809659,0,1,84484,1.189361,covid_1,events,m5,Date=22055,,,
Date=22024,-.1084712,-.3633245,.1463822,0,0,84484,1.189361,covid_1,masks,m5,Date=22024,,,
Date=22066,1.063358,.6091485,1.517568,0,1,84484,1.189361,covid_1,businesses,m5,Date=22066,,,
Date=22019,-.1551445,-.3923513,.0820623,0,0,84484,1.189361,covid_1,public places,m5,Date=22019,,,
Date=22044,.5016859,.082271,.9211008000000001,0,1,84484,1.189361,covid_1,curfew,m5,Date=22044,,,
Date=22015,-.1410252,-.3470322,.0649818,0,0,84484,1.189361,covid_1,public places,m5,Date=22015,,,
Date=22034,.0523138,-.3133754,.418003,0,0,84484,1.189361,covid_1,public places,m5,Date=22034,,,
Date=22056,.8053874,.3180122,1.292763,0,1,84484,1.189361,covid_1,fines,m5,Date=22056,,,
Date=22065,1.189684,.7146622,1.664706,0,1,84484,1.189361,covid_1,events,m5,Date=22065,,,
Date=22038,.2492587,-.1616512,.6601685,0,0,84484,1.189361,covid_1,public places,m5,Date=22038,,,
Date=22017,-.247531,-.493459,-.001603,0,1,84484,1.189361,covid_1,public places,m5,Date=22017,,,
Date=22064,1.267562,.747563,1.787561,0,1,84484,1.189361,covid_1,mobility,m5,Date=22064,,,
Date=22031,.0625007,-.2532009,.3782024,0,0,84484,1.189361,covid_1,public places,m5,Date=22031,,,
Date=22040,.3815166,-.0133375,.7763707,0,0,84484,1.189361,covid_1,curfew,m5,Date=22040,,,
Date=22027,-.0237307,-.3299039,.2824425,0,0,84484,1.189361,covid_1,public places,m5,Date=22027,,,
Date=22029,.0735153,-.2148642,.3618948,0,0,84484,1.189361,covid_1,events,m5,Date=22029,,,
Date=22071,1.863055,1.286877,2.439233,0,1,84484,1.189361,covid_1,masks,m5,Date=22071,,,
Date=22069,1.313472,.8083181,1.818625,0,1,84484,1.189361,covid_1,mobility,m5,Date=22069,,,
Date=22024,-.1127074,-.3630724,.1376575,0,0,84484,1.189361,covid_1,mobility,m5,Date=22024,,,
Date=22047,.592764,.1426002,1.042928,0,1,84484,1.189361,covid_1,public places,m5,Date=22047,,,
Date=22050,1.128666,.5975266,1.659806,0,1,84484,1.189361,covid_1,public places,m5,Date=22050,,,
Date=22062,.9828286000000001,.5309655,1.434692,0,1,84484,1.189361,covid_1,checkpoints,m5,Date=22062,,,
Date=22045,.8463702,.3670746,1.325666,0,1,84484,1.189361,covid_1,public places,m5,Date=22045,,,
Constant,1.014378,.495241,1.533515,0,1,84484,1.189361,covid_1,events,m5,Constant,,,
Date=22026,-.0627213,-.3681675,.2427249,0,0,84484,1.189361,covid_1,public places,m5,Date=22026,,,
Date=22026,-.0870653,-.3569052,.1827746,0,0,84484,1.189361,covid_1,businesses,m5,Date=22026,,,
Date=22035,.2531275,-.1145706,.6208256,0,0,84484,1.189361,covid_1,alcohol,m5,Date=22035,,,
Date=22071,1.913619,1.331765,2.495473,0,1,84484,1.189361,covid_1,public places,m5,Date=22071,,,
Date=22018,-.1539506,-.3576823,.0497811,0,0,84484,1.189361,covid_1,checkpoints,m5,Date=22018,,,
Date=22050,1.117634,.5987834,1.636484,0,1,84484,1.189361,covid_1,checkpoints,m5,Date=22050,,,
Date=22022,-.0929947,-.2843331,.0983436,0,0,84484,1.189361,covid_1,fines,m5,Date=22022,,,
Date=22047,.5815341000000001,.1453382,1.01773,0,1,84484,1.189361,covid_1,checkpoints,m5,Date=22047,,,
Date=22026,-.074521,-.3437836,.1947417,0,0,84484,1.189361,covid_1,checkpoints,m5,Date=22026,,,
Date=22054,.8336914,.3450598,1.322323,0,1,84484,1.189361,covid_1,businesses,m5,Date=22054,,,
Date=22068,1.349574,.8534527,1.845696,0,1,84484,1.189361,covid_1,checkpoints,m5,Date=22068,,,
Date=22068,1.362602,.8653923,1.859811,0,1,84484,1.189361,covid_1,alcohol,m5,Date=22068,,,
Date=22038,.2429975,-.1555655,.6415605,0,0,84484,1.189361,covid_1,curfew,m5,Date=22038,,,
Date=22053,1.203182,.6545179,1.751847,0,1,84484,1.189361,covid_1,alcohol,m5,Date=22053,,,
Date=22069,1.292075,.8230185,1.761131,0,1,84484,1.189361,covid_1,events,m5,Date=22069,,,
Date=22033,.1143795,-.223862,.4526209,0,0,84484,1.189361,covid_1,public places,m5,Date=22033,,,
Date=22020,-.1234021,-.3198056,.0730013,0,0,84484,1.189361,covid_1,checkpoints,m5,Date=22020,,,
Date=22019,-.1618933,-.3702743,.0464877,0,0,84484,1.189361,covid_1,masks,m5,Date=22019,,,
Date=22051,.7101353,.2163704,1.2039,0,1,84484,1.189361,covid_1,masks,m5,Date=22051,,,
Date=22049,.6180701,.1924364,1.043704,0,1,84484,1.189361,covid_1,fines,m5,Date=22049,,,
Date=22035,.2443353,-.1249349,.6136056,0,0,84484,1.189361,covid_1,checkpoints,m5,Date=22035,,,
Date=22038,.2405637,-.1596568,.6407843,0,0,84484,1.189361,covid_1,fines,m5,Date=22038,,,
Date=22032,.2448572,-.0952358,.5849501,0,0,84484,1.189361,covid_1,masks,m5,Date=22032,,,
