,parameter,newspaper,title,date,search_,type_newspaper
303,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=176083, Más carne mexicana llega a mesas en EEUU mientras la oferta en casa se reduce, 2020-05-13T16:39:32,                          capitalcoahuila.com.mx-?p=176083, wordpress
304,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=176079, Wall Street cierra en baja tras sombrío panorama de la economía presentado por Powell, 2020-05-13T16:24:34,                          capitalcoahuila.com.mx-?p=176079, wordpress
305,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=176077, PETRÓLEO-Barril cae 2% a pesar de sorpresiva reducción de inventarios de crudo en EEUU, 2020-05-13T16:24:32,                          capitalcoahuila.com.mx-?p=176077, wordpress
306,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=176071, Asepsia en el paraíso joya mexicana Los Cabos alista higiénico plan de reapertura, 2020-05-13T15:39:36,                          capitalcoahuila.com.mx-?p=176071, wordpress
307,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=176063, Más de 100 mexicanos mueren tras consumir alcohol adulterado en medio de escasez de cerveza, 2020-05-13T14:54:36,                          capitalcoahuila.com.mx-?p=176063, wordpress
308,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=176057, Oro sube después de que jefe de Fed apunta a nuevos estímulos, 2020-05-13T14:24:32,                          capitalcoahuila.com.mx-?p=176057, wordpress
309,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=176051, México encenderá motores de sector automotor próxima semana tras paro por coronavirus, 2020-05-13T13:39:31,                          capitalcoahuila.com.mx-?p=176051, wordpress
310,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=176041, Coronavirus seca las arcas del Vaticano por caída de ingresos, 2020-05-13T12:39:38,                          capitalcoahuila.com.mx-?p=176041, wordpress
311,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=176037, Caen por temor a nueva ola de contagios y nubarrones sobre economías, 2020-05-13T12:39:34,                          capitalcoahuila.com.mx-?p=176037, wordpress
312,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=176011, Autoridades chilenas endurecen medidas ante aumento de casos de Covid-19, 2020-05-13T11:39:38,                          capitalcoahuila.com.mx-?p=176011, wordpress
313,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175967, Cuba busca competir en carrera por frenar el coronavirus con biotecnología de la era de Castro, 2020-05-13T08:54:33,                          capitalcoahuila.com.mx-?p=175967, wordpress
314,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175961, Tesla puede prepararse para reabrir planta California la próxima semana, 2020-05-13T08:39:32,                          capitalcoahuila.com.mx-?p=175961, wordpress
315,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175959, Sistema financiero chileno enfrenta volatilidad por pandemia; suben riesgos: B.Central, 2020-05-13T08:39:31,                          capitalcoahuila.com.mx-?p=175959, wordpress
316,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175937, RESUMEN-UE busca abrir fronteras para el verano boreal ante bajada de infecciones por COVID-19, 2020-05-13T07:54:29,                          capitalcoahuila.com.mx-?p=175937, wordpress
317,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175935, FOREX-Dólar opera sin cambios a espera de discurso de Powell de la Fed, 2020-05-13T07:54:28,                          capitalcoahuila.com.mx-?p=175935, wordpress
318,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175931, PETRÓLEO-Barril opera cerca de 30 dlr atrapado entre caída de demanda y recortes de producción, 2020-05-13T07:39:30,                          capitalcoahuila.com.mx-?p=175931, wordpress
319,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175923, Más de 300 legisladores instan al FMI y al Banco Mundial a cancelar deuda de países pobres, 2020-05-13T07:24:30,                          capitalcoahuila.com.mx-?p=175923, wordpress
320,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175909, Austria dice que reabrirá su frontera con Alemania en un mes, 2020-05-13T04:39:29,                          capitalcoahuila.com.mx-?p=175909, wordpress
321,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175897, EXCLUSIVA-Biden promete superar las &#8220;duras palabras y débiles acciones&#8221; de Trump contra China, 2020-05-13T02:54:36,                          capitalcoahuila.com.mx-?p=175897, wordpress
322,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175889, México clasifica industria automotriz como &#8220;esencial&#8221; en víspera de anuncio plan de reactivación económica, 2020-05-12T21:39:36,                          capitalcoahuila.com.mx-?p=175889, wordpress
323,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175883, Casos de coronavirus se disparan en cárcel de ciudad amazónica colombiana, 2020-05-12T20:09:35,                          capitalcoahuila.com.mx-?p=175883, wordpress
324,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175879, Maduro extiende estado de alarma y cuarentena en Venezuela por 30 días, 2020-05-12T18:39:35,                          capitalcoahuila.com.mx-?p=175879, wordpress
325,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175871, México anunciará el miércoles plan de reactivación económica tras semanas de confinamiento por coronavirus, 2020-05-12T18:09:34,                          capitalcoahuila.com.mx-?p=175871, wordpress
326,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175857, MERCADOS A.LATINA-Cierran con bajas por nerviosismo sobre virus en reapertura de economías, 2020-05-12T16:39:35,                          capitalcoahuila.com.mx-?p=175857, wordpress
327,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175853, S&amp;P 500 de Wall St cierra en baja por temores sobre contagios ante reapertura de la economía, 2020-05-12T16:24:37,                          capitalcoahuila.com.mx-?p=175853, wordpress
328,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175845, Desconfinamiento prematuro puede causar &#8220;muertes y sufrimientos&#8221;: asesor Casa Blanca, 2020-05-12T15:54:35,                          capitalcoahuila.com.mx-?p=175845, wordpress
329,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175841, Cuba duplica número de pruebas mientras casos de coronavirus disminuyen, 2020-05-12T15:39:34,                          capitalcoahuila.com.mx-?p=175841, wordpress
330,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175821, METALES PRECIOSOS-Oro sube porque los inversores apuestan por nuevos estímulos, 2020-05-12T14:24:35,                          capitalcoahuila.com.mx-?p=175821, wordpress
331,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175819, Al menos 555000 empleos formales se perdieron en abril en México por coronavirus, 2020-05-12T14:24:34,                          capitalcoahuila.com.mx-?p=175819, wordpress
332,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175817, Aerolínea Avianca logra aprobación de requerimientos en audiencia de bancarrota en EEUU, 2020-05-12T14:09:33,                          capitalcoahuila.com.mx-?p=175817, wordpress
333,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175805, Hennes la cabra mascota del Colonia se perderá reinicio Bundesliga por medidas sanitarias, 2020-05-12T13:39:31,                          capitalcoahuila.com.mx-?p=175805, wordpress
334,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175801, Más de 52.000 venezolanos han regresado a su país desde Colombia en medio del coronavirus, 2020-05-12T13:24:34,                          capitalcoahuila.com.mx-?p=175801, wordpress
335,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175797, Tras sobrevivir a guerras y plagas religiones usan la tecnología para vencer pandemia, 2020-05-12T13:09:33,                          capitalcoahuila.com.mx-?p=175797, wordpress
336,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175795, Acciones europeas cierran al alza con avance de sectores defensivos, 2020-05-12T13:09:31,                          capitalcoahuila.com.mx-?p=175795, wordpress
337,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175791, MERCADOS A-LATINA-Operan dispares por sentimientos encontrados sobre reapertura de las economías, 2020-05-12T12:54:31,                          capitalcoahuila.com.mx-?p=175791, wordpress
338,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175789, RESUMEN-Precios al consumidor en Estados Unidos anotan su mayor baja desde 2008, 2020-05-12T12:54:30,                          capitalcoahuila.com.mx-?p=175789, wordpress
339,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175783, Chile enfrentará etapa más difícil de pandemia Covid-19 en próximas semanas: Piñera, 2020-05-12T12:24:32,                          capitalcoahuila.com.mx-?p=175783, wordpress
340,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175773, EXCLUSIVA-Regreso de personas con doble ciudadanía preocupa a Gobierno EEUU si pandemia en México se agrava, 2020-05-12T11:54:31,                          capitalcoahuila.com.mx-?p=175773, wordpress
341,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175769, S&amp;P 500 de Wall St cae ante riesgos relacionados a la reapertura de la economía, 2020-05-12T11:39:29,                          capitalcoahuila.com.mx-?p=175769, wordpress
342,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175765, Mujeres e indígenas entre los más afectados por impacto social de coronavirus en Latinoamérica: CEPAL, 2020-05-12T11:24:28,                          capitalcoahuila.com.mx-?p=175765, wordpress
343,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175749, Acción de Avianca se desploma en Bolsa de Colombia tras acogerse a Capitulo 11 en EEUU, 2020-05-12T10:39:27,                          capitalcoahuila.com.mx-?p=175749, wordpress
344,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175743, Actividad de sector de servicios de Brasil cae a un ritmo en marzo, 2020-05-12T10:24:28,                          capitalcoahuila.com.mx-?p=175743, wordpress
345,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175735, Rendimientos bonos Tesoro EEUU estables antes de subastas, 2020-05-12T10:09:36,                          capitalcoahuila.com.mx-?p=175735, wordpress
346,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175723, Europa y Asia se arriesgan resurgimiento de coronavirus si levantan demasiado pronto los confinamientos: FMI, 2020-05-12T09:39:30,                          capitalcoahuila.com.mx-?p=175723, wordpress
347,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175721, ENFOQUE-&#8220;El dengue también mata&#8221; América Latina se enfrenta a dos epidemias a la vez, 2020-05-12T09:24:33,                          capitalcoahuila.com.mx-?p=175721, wordpress
348,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175713, Ryanair espera un repunte de los viajes en Europa pese a las mascarillas y la cuarentena, 2020-05-12T09:24:27,                          capitalcoahuila.com.mx-?p=175713, wordpress
349,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175705, Barril sube tras promesa de Arabia Saudita de reducir más los suministros, 2020-05-12T08:39:27,                          capitalcoahuila.com.mx-?p=175705, wordpress
350,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175671, METALES PRECIOSOS-Oro sube gracias a que dólar pausa sus avances aumentan nuevos casos del virus, 2020-05-12T07:09:28,                          capitalcoahuila.com.mx-?p=175671, wordpress
351,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175669, Musk desafía a la justicia y reabre una planta de Tesla en California, 2020-05-12T05:54:27,                          capitalcoahuila.com.mx-?p=175669, wordpress
352,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175667, El jefe del fondo de rescate europeo implora a Italia y a otros que usen su crédito, 2020-05-12T05:54:26,                          capitalcoahuila.com.mx-?p=175667, wordpress
353,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175659, Valores defensivos y resultados positivos impulsan a las bolsas europeas, 2020-05-12T03:54:26,                          capitalcoahuila.com.mx-?p=175659, wordpress
354,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175655, La deflación de las fábricas chinas se agrava con el zarpazo a la demanda de la pandemia, 2020-05-12T02:54:30,                          capitalcoahuila.com.mx-?p=175655, wordpress
355,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175651, El Banco de Japón hará &#8220;todo lo que pueda&#8221; para combatir la pandemia, 2020-05-12T02:54:28,                          capitalcoahuila.com.mx-?p=175651, wordpress
356,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175645, Panamá iniciará reapertura económica gradual tras reducir tasa de contagios por coronavirus, 2020-05-11T22:24:27,                          capitalcoahuila.com.mx-?p=175645, wordpress
357,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175643, Jefe de Banco Central de Perú ve riesgos de inflación negativa en 2020 por caída demanda, 2020-05-11T20:24:28,                          capitalcoahuila.com.mx-?p=175643, wordpress
358,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175635, Muertes en Brasil por Covid-19 llegan a 11.519 y casos se acercan a 170.000, 2020-05-11T18:24:31,                          capitalcoahuila.com.mx-?p=175635, wordpress
359,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175619, MERCADOS A.LATINA-Mayoría cierra en terreno negativo temiendo segunda ola de coronavirus, 2020-05-11T16:24:30,                          capitalcoahuila.com.mx-?p=175619, wordpress
360,medidas coronavirus, https://www.capitalcoahuila.com.mx/?p=175615, A FONDO-Médicos denuncian salas de hospitales llenas en Nicaragua dudan de cifras oficiales coronavirus, 2020-05-11T16:09:28,                          capitalcoahuila.com.mx-?p=175615, wordpress
